LINK,SOURCE,PHRASE,TITLE,CONTENT,DATE_ENTERED
www.dailymail.co.uk,"""declined to be identified""","Japan Display&#39;s top investor, INCJ, to meet lenders - sources | Daily ...",http://www.dailymail.co.uk/wires/reuters/article-3630606/Japan-Displays-investor-INCJ-meet-lenders--sources.html,"The banks and Japan Display also declined to comment. The sources <b>declined to</b>  <b>be identified</b> because the talks were not official. Japan Display has no debt,&nbsp;...",2016-06-08
www.dailymail.co.uk,"""declined to be identified""",Japan Display&#39;s top investor INCJ to meet lenders - sources | Daily ...,http://www.dailymail.co.uk/wires/reuters/article-3630624/Japan-Displays-investor-INCJ-meet-lenders--sources.html,"The sources <b>declined to be identified</b> because the talks were confidential. Japan  Display has no debt, but two years of losses have tightened its liquidity at a time&nbsp;...",2016-06-08
www.huffingtonpost.com,"""declined to be identified""",Clashes Erupt After Papua New Guinea Police Open Fire On ...,http://www.huffingtonpost.com/entry/papua-new-guinea-protests_us_575785a2e4b01270c77369ab,"PNG media and one international aid agency, which <b>declined to be identified</b>  because it only had preliminary information, said a clinic at the university had&nbsp;...",2016-06-08
www.dailymail.co.uk,"""declined to be identified""",MUFG bank unit set to quit as primary dealer for shrinking JGB market,http://www.dailymail.co.uk/wires/reuters/article-3630639/MUFG-bank-unit-set-quit-primary-dealer-shrinking-JGB-market.html,Sources <b>declined to be identified</b> as they were not authorised to speak to the  media. A MUFG spokesman confirmed that the banking unit was considering the &nbsp;...,2016-06-08
www.nydailynews.com,"""declined to give his name""","Driver speeds wrong-way down Hudson Pkwy., smashes into vehicle",http://www.nydailynews.com/new-york/manhattan/driver-speeds-wrong-way-hudson-pkwy-smashes-vehicle-article-1.2665297,"&quot;I don&#39;t know how she&#39;s doing,&quot; said a family member, who <b>declined to give his</b>  <b>name</b>, of the female driver&#39;s condition. &quot;I hope she&#39;s OK.&quot; He noted that she and&nbsp;...",2016-06-08
www.telegraph.co.uk,"""on condition of anonymity""",UN chief faced &#39;blackmail&#39; after blacklisting Saudi-led coalition for ...,http://www.telegraph.co.uk/news/2016/06/08/un-chief-faced-blackmail-after-blacklisting-saudi-led-coalition/,"Speaking <b>on condition of anonymity</b>, the sources said Ban&#39;s office was  bombarded with calls from Gulf Arab foreign ministers, as well as ministers from  the&nbsp;...",2016-06-08
www.chicagotribune.com,"""on condition of anonymity""","Navy Blue Angels jet crashes in Tennessee, killing pilot - Chicago ...",http://www.chicagotribune.com/news/nationworld/sns-bc-us--navy-blue-angels-crash-20160602-story.html,"The official was not authorized to discuss the matter publicly and spoke <b>on</b>  <b>condition of anonymity</b>. According to his official Blue Angels biography, Kuss  joined&nbsp;...",2016-06-08
www.chicagotribune.com,"""on condition of anonymity""",Friends remember UCLA shooting victim as &#39;gentle soul&#39; - Chicago ...,http://www.chicagotribune.com/ct-ucla-shooting-20160602-story.html,A law enforcement official who spoke <b>on condition of anonymity</b> because the  official was not authorized to speak publicly about the case identified the victim  as&nbsp;...,2016-06-08
www.washingtonpost.com,"""on the condition of anonymity""",Top supporters of Bernie Sanders gently tell him: It&#39;s time - The ...,https://www.washingtonpost.com/blogs/plum-line/wp/2016/06/08/top-supporters-of-bernie-sanders-gently-tell-him-its-time/,"A Warren adviser, who spoke <b>on the condition of anonymity</b> to speak candidly,  said of the senator, “She takes the threat of Trump very seriously and she takes&nbsp;...",2016-06-08
www.nytimes.com,"""on the condition of anonymity""",Chief of New York Jail Officers&#39; Union Is Arrested on Fraud Charges ...,http://www.nytimes.com/2016/06/09/nyregion/norman-seabrook-jail-officers-union-arrest.html,"They all spoke <b>on the condition of anonymity</b> because they were not authorized  to discuss the case. Detailed in a criminal complaint, the accusations involve Mr.",2016-06-08
www.reuters.com,"""sources close to""",Italo-French group to buy Grandi Stazioni Retail for $1 bln - sources ...,http://www.reuters.com/article/grandistazioni-ma-antin-borletti-idUSR1N17F01H,"... have made a successful bid to buyItaly&#39;s Grandi Stazioni Retail for about 900  million euros($1.02 billion), two <b>sources close to</b> the matter said onWednesday.",2016-06-08
www.reuters.com,"""sources close to""",RPT-UPDATE 1-Greek banks unlikely to get access to ECB cash this ...,http://www.reuters.com/article/greece-banks-ecb-idUSL8N18U0W8,"... access to cheap funding from the EuropeanCentral Bank this week, after talks  between the Greek governmentand its creditors hit a snag, <b>sources close to</b> the&nbsp;...",2016-06-08
www.cnn.com,"""a source close to""",Report: Muhammad Ali close to death - CNN Video,http://www.cnn.com/videos/tv/2016/06/04/muhammad-ali-grave-condition.cnn,"Boxing legend Muhammad Ali is close to death, Reuters reported Friday, citing <b>a</b>  <b>source close to</b> the Ali family.",2016-06-08
www.reuters.com,"""asked not to be named""",Security hoax forces EgyptAir plane to make emergency landing in ...,http://www.reuters.com/article/us-egyptair-airplane-idUSKCN0YU0OC,"An EgyptAir official, who <b>asked not to be named</b> because he is not authorized to  speak to the media, said the hoaxes had caused numerous delays and cost the&nbsp;...",2016-06-08
www.bloomberg.com,"""asked not to be named""",Shell-Operated Nigeria Pipeline Said to Be Under Repair - Bloomberg,http://www.bloomberg.com/news/articles/2016-06-07/shell-says-impossible-to-repair-stricken-nigerian-oil-facility,"... and again last week, said the person, who <b>asked not to be named</b> because of  security concerns. Earlier Chief Financial Officer Simon Henry said the company &nbsp;...",2016-06-08
www.dailymail.co.uk,"""declined to be named""",Qatar to slash condensate exports by October 2016 -official | Daily ...,http://www.dailymail.co.uk/wires/reuters/article-3630549/Qatar-slash-condensate-exports-October-2016-official.html,"... to about 350,000 bpd when the 146,000-bpd splitter starts operating, said the  official, who <b>declined to be named</b> as he was not authorised to speak publicly.",2016-06-08
www.msn.com,"""declined to be named""",PNG police open fire on protesting students - official,http://www.msn.com/en-au/news/world/png-police-open-fire-on-protesting-students-official/ar-AAgMo3x,"A major aid agency, which <b>declined to be named</b> as its report was preliminary,  said it had information from the university clinic that at least 15 students were&nbsp;...",2016-06-08
www.theguardian.com,"""asked to remain anonymous""",Anarchy in the Stans? Punk culture under threat in Tajikistan | World ...,https://www.theguardian.com/world/2016/jun/08/anarchy-in-the-stans-punk-culture-under-threat-in-tajikistan,"... that risks turning the young generation into a resource for radical Islamic  propaganda and unrest,” said a local graphic artist, who <b>asked to remain</b>  <b>anonymous</b>.",2016-06-08
www.nydailynews.com,"""the source said""",Man stabbed in neck outside pharmacy near Times Square - NY ...,http://www.nydailynews.com/new-york/nyc-crime/man-stabbed-neck-pharmacy-times-square-article-1.2665567,"As the victim came outside, he was approached by the two suspects and one of  them stabbed him with an unknown object, <b>the source said</b>. Both suspects fled&nbsp;...",2016-06-08
www.telegraph.co.uk,"""a source said""",Members of the Armed forces quit in protest as one in eight service ...,http://www.telegraph.co.uk/news/2016/06/07/members-of-the-armed-forces-quit-in-protest-as-one-in-eight-serv/,<b>A source said</b> the vast majority of service families accommodation &quot;is at or  exceeds the Decent Homes standard and we have a rolling programme to  improve the&nbsp;...,2016-06-08
www.bloomberg.com,"""according to people familiar with""",Trump Orders Surrogates to Intensify Criticism of Judge and ...,http://www.bloomberg.com/politics/articles/2016-06-06/trump-orders-surrogates-to-intensify-criticism-of-judge-and-journalists,"The president spoke with Sanders by telephone on Sunday, <b>according to people</b>  <b>familiar with</b> the matter. As he&#39;s campaigned across California, Sanders has&nbsp;...",2016-06-08
www.bloomberg.com,"""people familiar with the matter""",Samsung May Release Phones With Bendable Screens in 2017 ...,http://www.bloomberg.com/news/articles/2016-06-07/samsung-said-to-consider-phones-with-bendable-screens-for-2017-ip4tgwz9,"The company has held talks to supply OLEDs to Apple, <b>people familiar with the</b>  <b>matter</b> have said. Samsung was one of the biggest makers of chips and displays &nbsp;...",2016-06-08
www.wsj.com,"""people familiar with the matter""","Yahoo Lines Up Bids for About 3,000 Patents - WSJ",http://www.wsj.com/articles/yahoo-lines-up-bids-for-about-3-000-patents-1465347136,"Yahoo has kicked off an auction for a portfolio of about 3000 patents expected to  fetch more than $1 billion, according to <b>people familiar with the matter</b>.",2016-06-08
www.washingtonpost.com,"""administration officials said""","Washington Post: Breaking News, World, US, DC News &amp; Analysis ...",http://www.washingtonpost.com/,"<b>Administration officials said</b> the bill would tie Obama&#39;s hands on crucial national  security matters, including the closure of Guantanamo and U.S. engagement&nbsp;...",2016-06-08
www.msn.com,"""a senior administration official said""","Modi, Obama discuss extremism challenge",http://www.msn.com/en-in/news/other/modi-obama-discuss-extremism-challenge/ar-AAgMKXD,"... conversation about the rise of extremism andthe need for all countries to work  together to address thischallenge, <b>a senior administration official said</b>. The two&nbsp;...",2016-06-08
www.nbcnews.com,"""an fbi official said""",Threats Made Against Judge in Brock Turner Rape Case - NBC News,http://www.nbcnews.com/news/us-news/threats-made-against-judge-brock-turner-stanford-rape-case-n587931,"<b>An FBI official said</b> the agency was aware of the calls but had no immediate  comment Tuesday. Any investigation would likely begin at the state and local  level,&nbsp;...",2016-06-08
www.bloomberg.com,"""a senior government official said""",Lafarge India Pvt. Ltd.: Private Company Information - Businessweek,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=13718060,<b>a senior government official said</b>. Investors Eye Lafarge India. Apr 12 16. Lafarge  S.A. is reportedly seeking to sell stake in Lafarge India Pvt. Ltd. According to&nbsp;...,2016-06-08
www.msn.com,"""a senior government official said""",Local News,http://www.msn.com/en-in/news/local?lat=28.61&long=77.20&cty=New%20Delhi&subdiv=Delhi&cc=IN&type=1,"It will also re-examine the documentation and interview process by the  authorisation committee of the hospital concerned,” <b>a senior government official</b>  <b>said</b>.",2016-06-08
www.dailymail.co.uk,"""a government official said""",Five killed in attack on Palestinian camp in Jordan - gov&#39;t spokesman,http://www.dailymail.co.uk/wires/reuters/article-3627071/Five-killed-attack-Palestinian-camp-Jordan--govt-spokesman.html,"... were killed in an armed attack on a security office in a Palestinian refugee  camp on the outskirts of the Jordanian capital, <b>a government official said</b> on  Monday&nbsp;...",2016-06-08
www.yahoo.com,"""a senior White House official""",Obama close to endorsing Clinton for Democratic presidential ...,https://www.yahoo.com/news/obama-close-endorsing-clinton-democratic-presidential-nominee-u-181832872.html,<b>A senior White House official</b> would not comment on timing of any endorsement  but said Obama is eager to campaign where he might be useful. Clinton has&nbsp;...,2016-06-08
